,id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
20570,966457323340501570,Caballito,-34.6088491,-58.4321644,Entire home/apt,53109.0,2,7
20571,966472988643744178,Palermo,-34.5775301,-58.4370059,Entire home/apt,420087.0,2,0
20572,966532066006782236,Palermo,-34.5852865,-58.41220209999999,Entire home/apt,87168.0,3,4
20573,966532505055296838,Retiro,-34.5982069,-58.37794339999999,Entire home/apt,20385.0,2,62
20574,966562182028941097,San Nicolas,-34.60314140948275,-58.388236025966656,Entire home/apt,19954.0,2,42
20575,966563579776724739,Villa Crespo,-34.6010932,-58.4377115,Entire home/apt,42009.0,3,1
20576,966583416156352645,Caballito,-34.608706212045284,-58.43363986403978,Entire home/apt,26255.0,4,25
20577,966598231869965116,Recoleta,-34.59171820840388,-58.39750778717136,Entire home/apt,63013.0,2,14
20578,966614182039254312,San Nicolas,-34.6053,-58.38909,Entire home/apt,27306.0,1,50
20579,966616547936775789,Monserrat,-34.61209675005667,-58.37673609952293,Entire home/apt,37451.0,2,29
20580,966652366504275187,Palermo,-34.58748,-58.42216,Entire home/apt,40958.0,3,3
20581,966658136806250279,Almagro,-34.6133834,-58.4161013,Entire home/apt,47407.0,2,9
20582,966715175906963119,Balvanera,-34.600066452209,-58.40299914706454,Entire home/apt,92419.0,5,2
20583,966746173447783617,Retiro,-34.5949105,-58.37402700000001,Entire home/apt,57615.0,3,13
20584,966746926586760622,Flores,-34.6302036,-58.465373,Entire home/apt,27904.0,3,16
20585,966758321386942255,Chacarita,-34.58900536716816,-58.43971612148829,Entire home/apt,42009.0,25,11
20586,966760227166840995,Recoleta,-34.59526,-58.41364,Entire home/apt,27001.0,1,13
20587,966760408922710202,Palermo,-34.58008,-58.42591,Entire home/apt,41704.0,2,55
20588,966765330014423917,Palermo,-34.57517432068869,-58.42358440160751,Entire home/apt,35707.0,2,5
20589,966768314737284346,San Nicolas,-34.59922,-58.37993,Entire home/apt,48163.0,1,37
20590,966783769231595252,Flores,-34.62975486658974,-58.466201446494985,Entire home/apt,31055.0,3,6
20591,966801911248918365,Almagro,-34.61478,-58.41742,Entire home/apt,73515.0,3,10
20592,966804707972471336,Retiro,-34.5987947,-58.37683029999999,Private room,16803.0,1,0
20593,966827107923617871,Colegiales,-34.58016,-58.44207,Entire home/apt,47260.0,2,18
20594,966860470787572237,Flores,-34.6270817,-58.4657309,Entire home/apt,26255.0,1,0
20595,967204013065555088,Palermo,-34.5857055,-58.41960570000001,Entire home/apt,81581.0,4,54
20596,967233654805018779,Palermo,-34.57848244617815,-58.43167092246185,Entire home/apt,122277.0,1,1
20597,967239643037314261,Palermo,-34.59080613697123,-58.43001850754799,Entire home/apt,57762.0,3,19
20598,967246563317784751,Balvanera,-34.60194225933203,-58.40377087718807,Private room,14703.0,1,24
20599,967269364168211130,Recoleta,-34.595959547849404,-58.3937635486553,Entire home/apt,36758.0,3,15
20600,967276626176942488,Monserrat,-34.610801857784644,-58.38264416920708,Entire home/apt,29406.0,2,33
20601,967296537571503338,Palermo,-34.5848678,-58.4248462,Entire home/apt,53257.0,4,16
20602,967343017524567023,Recoleta,-34.5943535348845,-58.40650316208915,Private room,31507.0,4,11
20603,967356482511436917,San Telmo,-34.6170234,-58.37381730000001,Entire home/apt,37808.0,2,0
20604,967396967326892821,Palermo,-34.57,-58.43253,Entire home/apt,59852.0,3,8
20605,967401327731833660,San Nicolas,-34.6024254,-58.37770129999999,Entire home/apt,52511.0,2,16
20607,967526406192299594,Chacarita,-34.58647310995687,-58.442775487722926,Entire home/apt,27306.0,3,55
20608,967527380669059792,San Nicolas,-34.6013495,-58.3783878,Entire home/apt,75616.0,3,0
20609,967528950119234932,Almagro,-34.608216942647616,-58.425181918788574,Entire home/apt,31927.0,4,0
20610,967541059790241356,Nuñez,-34.5551882,-58.46656549999999,Entire home/apt,29406.0,3,20
20611,967555725377789426,San Telmo,-34.621629099370935,-58.37614998754353,Entire home/apt,42009.0,3,21
20612,967567918971310926,Balvanera,-34.60097773898809,-58.40567206817898,Private room,11384.0,1,40
20613,967568339751451245,Palermo,-34.5897103783082,-58.43075225977172,Entire home/apt,40234.0,4,22
20614,967579325434174181,Palermo,-34.5650269,-58.4392513,Entire home/apt,50410.0,3,37
20616,967621420177326708,Palermo,-34.58523,-58.43663,Entire home/apt,110273.0,2,1
20617,967638186111237505,Palermo,-34.59074,-58.42904,Entire home/apt,262554.0,1,5
20618,967638548785572566,Recoleta,-34.596859,-58.412376,Entire home/apt,35970.0,3,7
20619,967794060443492081,San Telmo,-34.6198527,-58.37012749999999,Entire home/apt,27526.0,2,54
20620,967807960784448086,Villa Ortuzar,-34.584661856963166,-58.466965840141086,Entire home/apt,40885.0,3,37
20621,967989944942186211,Palermo,-34.5786038,-58.43437669999999,Entire home/apt,39457.0,3,17
20622,967989949551516670,Monserrat,-34.61349130000001,-58.385147,Entire home/apt,91369.0,5,11
20623,967996913676634752,Recoleta,-34.58512,-58.39588,Entire home/apt,60913.0,3,0
20624,968015079212428313,Palermo,-34.58342,-58.44283,Entire home/apt,42009.0,2,73
20625,968043044962777614,Retiro,-34.5940284,-58.3768955,Entire home/apt,81171.0,5,0
20626,968043295279677847,Palermo,-34.577946181015484,-58.4300686759073,Entire home/apt,41410.0,2,40
20627,968048468200546455,Barracas,-34.64383590622083,-58.37404068512304,Entire home/apt,84017.0,1,0
20629,968082275302893887,San Telmo,-34.61613,-58.3681,Entire home/apt,63013.0,1,153
20630,968091047760220433,Palermo,-34.5724466,-58.4218484,Entire home/apt,37356.0,1,34
20631,968114408239686563,Monte Castro,-34.616144,-58.5005219,Entire home/apt,28356.0,3,23
20632,968148522623931767,Recoleta,-34.59039,-58.39402,Entire home/apt,46210.0,1,22
20633,968160909292591530,Palermo,-34.56841,-58.43437,Entire home/apt,42009.0,30,0
20635,968204743041474611,San Nicolas,-34.59997835264941,-58.38552139999999,Entire home/apt,31507.0,30,2
20636,968214706112717387,San Nicolas,-34.60742629767548,-58.38840424951529,Entire home/apt,30918.0,1,130
20637,968216503753608959,Palermo,-34.5830071,-58.4348597,Entire home/apt,25877.0,2,22
20638,968218112907918294,Palermo,-34.593355362545786,-58.42639865081787,Entire home/apt,52511.0,2,35
20639,968223289451750304,Palermo,-34.58551,-58.42128,Entire home/apt,52511.0,2,31
20640,968245017417522328,Palermo,-34.5774723,-58.4391531,Entire home/apt,46514.0,3,32
20642,968313093030360588,Recoleta,-34.59259496416678,-58.39092807301635,Entire home/apt,84017.0,5,15
20643,968316127261731826,San Nicolas,-34.60730099688769,-58.38417168706656,Entire home/apt,70512.0,2,3
20644,968354790456472733,Nuñez,-34.55656297972055,-58.46606360201705,Entire home/apt,42156.0,1,18
20646,968356067493402864,Palermo,-34.57747221678387,-58.43915294855833,Entire home/apt,76519.0,3,26
20647,968473332083293750,Palermo,-34.5832454,-58.4227973,Private room,27306.0,1,19
20648,968619313387327066,San Nicolas,-34.60115,-58.38221,Entire home/apt,40643.0,2,0
20649,968683327001596806,Barracas,-34.6271256,-58.3724333,Entire home/apt,63013.0,4,33
20650,968700466892516288,Recoleta,-34.5953,-58.40433,Entire home/apt,37808.0,3,2
20651,968728746673929671,Belgrano,-34.55981297994314,-58.46133929206542,Entire home/apt,82663.0,4,4
20652,968733577968482049,Monserrat,-34.6106288837541,-58.37060172368656,Entire home/apt,30603.0,3,36
20653,968776081182767796,Retiro,-34.59815,-58.3777,Entire home/apt,24575.0,1,40
20654,968782848516623256,Recoleta,-34.59484470916005,-58.40444642302729,Entire home/apt,70816.0,1,28
20655,968785798498852824,Palermo,-34.58785,-58.41295,Entire home/apt,26255.0,1,74
20656,968820809917794278,Palermo,-34.5924605,-58.4140196,Entire home/apt,22685.0,1,34
20657,968826169058848650,Palermo,-34.58473739373542,-58.42784862781078,Entire home/apt,154077.0,1,28
20658,968833785593028419,San Nicolas,-34.5988407,-58.373955,Entire home/apt,43510.0,1,14
20659,968850196462752263,Parque Chacabuco,-34.6420628,-58.4389885,Entire home/apt,57762.0,1,72
20660,968882169342207871,Flores,-34.63228445235959,-58.46521983366228,Entire home/apt,22055.0,2,53
20661,968883860765181647,Puerto Madero,-34.61609411275306,-58.36067253005968,Entire home/apt,102207.0,1,33
20662,968892364982818574,Belgrano,-34.56072116043525,-58.459432754202695,Entire home/apt,68264.0,2,11
20663,968897994311264571,Palermo,-34.5755135,-58.4235542,Entire home/apt,38858.0,2,28
20664,968901349983879584,Palermo,-34.581198857761365,-58.423228673636906,Private room,39908.0,1,55
20665,968911105178721913,Palermo,-34.580252309730966,-58.43314111232758,Entire home/apt,42009.0,2,15
20666,968912803633126625,Palermo,-34.57885668171922,-58.411095345288594,Entire home/apt,57762.0,4,11
20667,968917386425010776,Palermo,-34.57666203377644,-58.42222892883605,Entire home/apt,52511.0,3,8
20668,968925926188992354,Recoleta,-34.5983434,-58.3904544,Entire home/apt,58508.0,2,0
20669,968930905761062613,San Nicolas,-34.5986566,-58.3715604,Entire home/apt,87473.0,2,22
20670,968931679756999051,Palermo,-34.5814551,-58.40809609999999,Entire home/apt,26707.0,3,2
20671,968940412602931317,Palermo,-34.59322,-58.41376,Entire home/apt,26854.0,1,27
20672,968944270647915472,San Nicolas,-34.60689153745595,-58.38133575356744,Entire home/apt,52511.0,30,0
20673,968946866046555876,Retiro,-34.59622,-58.37396,Entire home/apt,68264.0,5,5
20674,968953111242686842,San Nicolas,-34.60056,-58.37869,Entire home/apt,43510.0,3,7
20675,968955514126263618,Palermo,-34.57168,-58.4348,Entire home/apt,36758.0,3,0
20676,968962723355565212,Belgrano,-34.5586046,-58.4641013,Entire home/apt,45159.0,10,2
20677,968971145821681473,Almagro,-34.6060998,-58.4222544,Entire home/apt,105022.0,1,1
20678,968973787322402617,Recoleta,-34.584913166191306,-58.39985925704241,Entire home/apt,39005.0,1,47
20679,968978648279196186,Palermo,-34.5632652,-58.441258,Entire home/apt,63759.0,2,9
20680,968985694441701180,Recoleta,-34.59766547007211,-58.396584211160416,Entire home/apt,42009.0,5,10
20681,968995233690102070,Colegiales,-34.56998,-58.45674,Entire home/apt,25205.0,2,14
20682,969028441219606844,Retiro,-34.58947082572482,-58.38268037885427,Entire home/apt,39310.0,2,41
20683,969033943678035267,Almagro,-34.604068896138,-58.4138341321083,Entire home/apt,29406.0,2,0
20684,969058832928522515,Palermo,-34.5664657,-58.43367729999999,Entire home/apt,26255.0,30,2
20685,969059250952634186,Belgrano,-34.5655,-58.46347,Entire home/apt,52511.0,3,19
20686,969097844100991803,Recoleta,-34.599366173382826,-58.39364175266209,Entire home/apt,122875.0,3,64
20687,969112126125648568,San Cristobal,-34.6210122,-58.4119772,Entire home/apt,52206.0,2,27
20688,969144966683197173,San Telmo,-34.6171066,-58.3751074,Entire home/apt,32252.0,2,5
20689,969151112708607760,Palermo,-34.563526951762626,-58.44008867301637,Entire home/apt,45159.0,1,4
20690,969232468928965801,Mataderos,-34.6441869,-58.4976919,Entire home/apt,23105.0,3,20
20691,969341133086978587,San Nicolas,-34.60819,-58.38772,Entire home/apt,40811.0,3,36
20692,969373622642445183,Caballito,-34.6103708,-58.4472496,Entire home/apt,33764.0,2,14
20693,969407882542401795,Recoleta,-34.592277,-58.3989938,Entire home/apt,51009.0,1,4
20694,969433138968325907,Belgrano,-34.55441,-58.44854,Entire home/apt,51156.0,1,46
20695,969434848189473785,Belgrano,-34.55342279424068,-58.44854141319201,Entire home/apt,50557.0,1,17
20696,969438145415804369,Retiro,-34.59236980000001,-58.3769497,Entire home/apt,37482.0,3,36
20697,969446993680218914,Palermo,-34.57357773247293,-58.42140767217293,Entire home/apt,78766.0,4,13
20698,969454816931695639,San Cristobal,-34.6226234,-58.4112513,Entire home/apt,32704.0,2,64
20699,969457141350754095,Palermo,-34.5839044,-58.4368564,Entire home/apt,51755.0,3,54
20701,969493557902923579,San Nicolas,-34.5992438,-58.3834537,Entire home/apt,44109.0,2,0
20702,969515925231252694,San Nicolas,-34.6061006,-58.3919721,Entire home/apt,27726.0,2,77
20703,969518157065809708,Recoleta,-34.5881748,-58.3954478,Entire home/apt,48310.0,4,1
20704,969548395817007997,Chacarita,-34.58530927627568,-58.445666132847165,Entire home/apt,30834.0,1,18
20705,969549600527734256,Recoleta,-34.587472954172625,-58.40483073145151,Entire home/apt,34657.0,3,8
20706,969561186553569512,Belgrano,-34.55302,-58.43634,Entire home/apt,70365.0,1,0
20707,969572976523302879,Recoleta,-34.589113168091245,-58.38633251693059,Entire home/apt,57762.0,3,0
20708,969613318285036582,Caballito,-34.6208206,-58.43261659999999,Entire home/apt,36758.0,5,3
20709,969615120173602420,Palermo,-34.56412280000001,-58.4400211,Entire home/apt,43164.0,6,17
20710,969623253276577967,Balvanera,-34.60535,-58.40867,Entire home/apt,25205.0,10,5
20711,969645860255043751,Colegiales,-34.58263701596792,-58.4441713616252,Entire home/apt,51461.0,2,15
20712,969665240657236932,Parque Patricios,-34.63309342625374,-58.40014088898897,Entire home/apt,31507.0,1,16
20713,969698087631762931,Monserrat,-34.6149731,-58.37898610000001,Entire home/apt,26108.0,2,55
20714,969711965903688671,Retiro,-34.59861,-58.37448,Private room,26255.0,1,0
20715,969712495419379935,Belgrano,-34.5592979537298,-58.44575755298138,Entire home/apt,32861.0,1,50
20716,969722209695977917,Balvanera,-34.60257721041205,-58.40572427416814,Private room,11384.0,1,32
20717,969748325363548053,Chacarita,-34.59121462124658,-58.444915094737766,Entire home/apt,60167.0,1,18
20718,969750046755107083,Palermo,-34.589569059962194,-58.43158910898437,Entire home/apt,44109.0,3,18
20719,969761658287074333,Almagro,-34.6088565,-58.4282598,Entire home/apt,35854.0,2,46
20720,969764591016868558,Palermo,-34.58689,-58.43399,Entire home/apt,73515.0,2,2
20721,969769615401275943,Boca,-34.63297,-58.36261,Entire home/apt,21004.0,2,42
20722,969831825058802872,Palermo,-34.59121818627299,-58.43278387326556,Private room,18904.0,2,9
20723,969833400892363969,Palermo,-34.5880043,-58.43310150000001,Entire home/apt,52511.0,2,11
20724,969835283029305499,San Cristobal,-34.62045,-58.39175,Entire home/apt,50410.0,26,6
20725,970109990003884742,Paternal,-34.6018839,-58.4594585,Entire home/apt,36758.0,2,1
20726,970138952982822222,Recoleta,-34.591223808063376,-58.40730574433717,Entire home/apt,59411.0,1,4
20727,970156435615632855,Almagro,-34.61088,-58.42815,Private room,24155.0,1,22
20728,970164118561509440,Palermo,-34.57603,-58.42245,Entire home/apt,57762.0,2,0
20730,970192712125532669,Palermo,-34.58893,-58.43377,Entire home/apt,52511.0,2,17
20731,970213177705641201,Villa Urquiza,-34.5769384,-58.4970181,Entire home/apt,35707.0,2,3
20732,970238197684418459,Palermo,-34.58885,-58.43365,Entire home/apt,42009.0,2,2
20733,970258648360468998,Palermo,-34.5880024,-58.43309910000001,Entire home/apt,84017.0,2,5
20734,970274830458727581,San Telmo,-34.6164507,-58.3671474,Entire home/apt,71268.0,3,35
20735,970284395115686648,Palermo,-34.5877642,-58.418775,Entire home/apt,36758.0,2,9
20736,970285229035427581,Palermo,-34.58596167662892,-58.43066630563153,Entire home/apt,52511.0,2,1
20737,970288622478169076,Palermo,-34.5876501,-58.4218768,Entire home/apt,54685.0,3,42
20738,970295916716358847,Balvanera,-34.60524,-58.39618,Entire home/apt,42009.0,3,1
20739,970312087647062283,Chacarita,-34.58571128356951,-58.45397389078608,Private room,16803.0,7,0
20740,970313404508177147,Palermo,-34.581735,-58.44304089999999,Entire home/apt,157533.0,1,61
20741,970315825041015548,San Nicolas,-34.6080098,-58.3821628,Entire home/apt,28209.0,1,106
20742,970321519025198076,Puerto Madero,-34.6178918171783,-58.36380232169726,Entire home/apt,59862.0,1,91
20743,970331431626802258,Monserrat,-34.6121814096732,-58.37237754485759,Entire home/apt,21004.0,2,20
20745,970353660252839456,Recoleta,-34.59437520316511,-58.4122269745169,Entire home/apt,30666.0,2,11
20746,970365076449257491,San Nicolas,-34.60173840789511,-58.37534952159713,Entire home/apt,36758.0,3,10
20747,970374230299081814,San Cristobal,-34.62376,-58.39165,Entire home/apt,30677.0,2,2
20749,970391379324492924,San Cristobal,-34.6219496,-58.39918649999999,Entire home/apt,24155.0,4,12
20750,970392071934428970,San Cristobal,-34.62291500000001,-58.3925108,Entire home/apt,30677.0,2,2
20751,970411438244242007,Palermo,-34.5813514,-58.4060381,Entire home/apt,21004.0,4,0
20752,970417351468018745,Saavedra,-34.5428165,-58.47987190000001,Entire home/apt,106524.0,2,2
20753,970418921437156178,San Nicolas,-34.6011065,-58.37565430000001,Entire home/apt,30761.0,2,24
20754,970461664273687449,Barracas,-34.6353607,-58.3754642,Entire home/apt,124755.0,2,13
20755,970462997458318352,Monserrat,-34.6115255,-58.37389779999999,Entire home/apt,36831.0,1,4
20756,970471382306252929,San Nicolas,-34.6011065,-58.37565430000001,Entire home/apt,33912.0,2,35
20757,970500140311596729,Monserrat,-34.6115255,-58.37389779999999,Entire home/apt,36831.0,2,5
20759,970562974609654429,Palermo,-34.5805791,-58.4331457,Entire home/apt,36758.0,8,21
20760,970784709873163889,Monserrat,-34.61390211844243,-58.37306147876902,Entire home/apt,46514.0,2,15
20761,970817670706723146,Palermo,-34.5878886,-58.4167693,Entire home/apt,45012.0,2,4
20762,970834880771542843,San Nicolas,-34.6012772,-58.37618889999999,Entire home/apt,37808.0,2,4
20763,970909775934607283,Palermo,-34.57583499313583,-58.42459037179697,Entire home/apt,32231.0,2,50
20764,970932917060733715,Villa Crespo,-34.5959022,-58.4397558,Entire home/apt,36767.0,2,72
20765,970949609197144512,Palermo,-34.5831157,-58.4420158,Entire home/apt,36758.0,2,6
20766,970955885847467002,Palermo,-34.57915281663092,-58.43106843531132,Entire home/apt,54611.0,3,44
20767,970956082749699808,Retiro,-34.5984299,-58.38516569999999,Entire home/apt,36758.0,1,19
20768,970979980880965748,Palermo,-34.5895262,-58.4195064,Entire home/apt,52511.0,3,12
20769,970990782330273411,Barracas,-34.640847930141625,-58.372308758473245,Private room,15753.0,1,8
20771,971010800462272710,San Nicolas,-34.60383724156124,-58.38783277301636,Entire home/apt,31507.0,2,26
20772,971015673140529884,Retiro,-34.5940295,-58.37953359999999,Entire home/apt,40958.0,2,4
20773,971031298132215589,Palermo,-34.577686,-58.4029347,Entire home/apt,371777.0,1,15
20774,971059691660867978,Palermo,-34.5837062,-58.42453639999999,Entire home/apt,33912.0,2,39
20775,971065678858769182,Belgrano,-34.554203942693135,-58.44878730250522,Entire home/apt,49213.0,1,12
20776,971078574444779580,Monserrat,-34.6092343,-58.3765926,Entire home/apt,27306.0,1,15
20777,971123019615192866,Recoleta,-34.58962,-58.41019,Entire home/apt,31507.0,3,36
20778,971138743684419252,Belgrano,-34.5560588,-58.45102499999999,Entire home/apt,89268.0,3,39
